user,time slot,region,ground truth,sensing traffic,prediction,BPMF,noise(pp)
42,55,1,119.0,119,106,100.0,0.0
42,100,23,37.0,37,40,42.0,0.0
42,14,8,177.0,177,234,184.0,0.0
42,89,0,42.0,42,31,48.0,0.0
42,3,23,61.0,61,72,77.0,0.0
42,98,5,70.0,70,79,70.0,0.0
42,22,15,65.0,65,55,69.0,0.0
42,1,31,0.0,0,1,0.0,0.0
42,76,26,36.0,36,23,24.0,0.0
42,68,25,51.0,51,45,43.0,0.0
42,34,25,15.0,15,18,17.0,0.0
42,116,6,86.0,86,131,111.0,0.0
42,26,24,23.0,23,25,31.0,0.0
42,49,23,80.0,80,63,65.0,0.0
43,114,15,38.0,38,51,46.0,0.0
43,82,5,26.0,26,22,18.0,0.0
43,9,9,378.0,378,360,308.0,0.0
43,58,17,1.0,1,1,0.0,0.0
43,102,16,50.0,50,53,55.0,0.0
43,96,16,43.0,43,54,53.0,0.0
43,20,11,41.0,41,49,61.0,0.0
43,13,14,98.0,98,118,103.0,0.0
43,65,5,81.0,81,98,85.0,0.0
43,33,22,32.0,32,25,19.0,0.0
43,71,19,19.0,19,27,28.0,0.0
43,91,15,60.0,60,63,67.0,0.0
43,51,22,169.0,169,166,164.0,0.0
43,77,13,34.0,34,25,22.0,0.0
43,57,11,62.0,62,60,73.0,0.0
43,53,11,73.0,73,78,93.0,0.0
43,85,1,37.0,37,34,41.0,0.0
43,113,7,83.0,83,87,97.0,0.0
43,106,23,29.0,29,39,44.0,0.0
43,104,26,80.0,80,67,71.0,0.0
43,98,16,46.0,46,57,55.0,0.0
43,16,7,199.0,199,190,179.0,0.0
43,87,15,60.0,60,68,61.0,0.0
43,84,22,73.0,73,64,46.0,0.0
43,14,0,64.0,64,58,56.0,0.0
43,74,4,18.0,18,23,25.0,0.0
43,95,18,119.0,119,128,118.0,0.0
43,23,23,30.0,30,29,38.0,0.0
43,61,21,148.0,148,154,134.0,0.0
43,37,30,44.0,44,40,37.0,0.0
44,90,2,49.0,49,58,75.0,0.0
44,38,8,146.0,146,140,134.0,0.0
44,52,10,209.0,209,205,233.0,0.0
44,51,5,122.0,122,119,130.0,0.0
44,114,6,129.0,129,119,119.0,0.0
44,106,6,174.0,174,107,152.0,0.0
44,69,4,67.0,67,71,54.0,0.0
44,7,1,128.0,128,130,119.0,0.0
44,95,21,125.0,125,128,112.0,0.0
44,107,27,59.0,59,44,52.0,0.0
44,57,4,63.0,63,71,74.0,0.0
44,113,5,62.0,62,56,48.0,0.0
44,18,5,104.0,104,97,90.0,0.0
44,71,6,73.0,73,142,71.0,0.0
44,16,3,62.0,62,59,55.0,0.0
44,82,24,42.0,42,19,23.0,0.0
44,26,17,0.0,0,0,0.0,0.0
44,75,15,27.0,27,25,24.0,0.0
44,21,20,305.0,305,292,270.0,0.0
44,11,18,164.0,164,139,196.0,0.0
44,73,9,72.0,72,77,81.0,0.0
44,60,23,46.0,46,55,50.0,0.0
44,36,4,26.0,26,33,41.0,0.0
44,34,17,0.0,0,0,0.0,0.0
44,32,24,11.0,11,11,14.0,0.0
44,27,30,11.0,11,8,7.0,0.0
44,116,2,67.0,67,63,38.0,0.0
44,87,19,68.0,68,72,48.0,0.0
44,1,3,81.0,81,65,68.0,0.0
44,81,13,26.0,26,24,22.0,0.0
45,51,11,84.0,84,77,92.0,0.0
45,106,13,113.0,113,94,85.0,0.0
45,111,4,42.0,42,48,38.0,0.0
45,65,17,0.0,0,0,0.0,0.0
45,40,26,122.0,122,118,101.0,0.0
45,18,6,230.0,230,238,212.0,0.0
45,112,15,37.0,37,51,41.0,0.0
45,9,2,91.0,91,100,89.0,0.0
45,114,21,93.0,93,95,79.0,0.0
45,19,20,281.0,281,313,257.0,0.0
45,4,10,194.0,194,224,240.0,0.0
45,49,26,113.0,113,127,129.0,0.0
45,82,25,13.0,13,13,10.0,0.0
45,72,17,0.0,0,0,0.0,0.0
45,14,5,99.0,99,112,98.0,0.0
45,85,25,38.0,38,35,22.0,0.0
45,8,20,353.0,353,315,375.0,0.0
45,67,21,173.0,173,147,154.0,0.0
45,34,23,15.0,15,19,22.0,0.0
45,118,4,46.0,46,38,33.0,0.0
45,38,4,58.0,58,42,51.0,0.0
45,45,15,115.0,115,106,115.0,0.0
45,104,2,47.0,47,45,48.0,0.0
45,93,11,56.0,56,50,53.0,0.0
45,61,2,77.0,77,85,73.0,0.0
45,119,1,5.0,5,48,1.0,0.0
45,75,14,31.0,31,24,25.0,0.0
45,115,19,21.0,21,33,35.0,0.0
45,97,16,44.0,44,54,58.0,0.0
45,79,11,21.0,21,12,16.0,0.0
46,87,1,59.0,59,52,58.0,0.0
46,102,25,32.0,32,39,40.0,0.0
46,108,1,60.0,60,51,61.0,0.0
46,105,31,0.0,0,2,0.0,0.0
46,100,13,100.0,100,101,101.0,0.0
46,92,6,167.0,167,162,151.0,0.0
46,20,25,52.0,52,58,45.0,0.0
46,5,24,169.0,169,170,158.0,0.0
46,97,13,111.0,111,100,104.0,0.0
46,94,6,202.0,202,165,159.0,0.0
46,61,19,50.0,50,55,58.0,0.0
46,67,16,51.0,51,57,79.0,0.0
46,84,23,34.0,34,32,16.0,0.0
46,21,26,144.0,144,123,104.0,0.0
46,49,3,66.0,66,72,60.0,0.0
46,89,26,83.0,83,95,91.0,0.0
46,36,14,49.0,49,58,59.0,0.0
46,119,26,4.0,4,49,12.0,0.0
46,74,29,3.0,3,1,1.0,0.0
46,109,2,39.0,39,45,47.0,0.0
46,27,5,41.0,41,22,14.0,0.0
46,3,25,55.0,55,69,72.0,0.0
46,90,7,122.0,122,152,148.0,0.0
46,58,15,86.0,86,74,84.0,0.0
46,79,14,15.0,15,13,13.0,0.0
46,76,3,10.0,10,15,14.0,0.0
46,85,20,248.0,248,263,137.0,0.0
46,22,7,155.0,155,136,146.0,0.0
46,78,22,19.0,19,16,17.0,0.0
46,56,7,178.0,178,190,195.0,0.0
47,31,19,7.0,7,7,9.0,0.0
47,90,6,191.0,191,203,164.0,0.0
47,102,25,32.0,32,39,40.0,0.0
47,11,19,53.0,53,62,81.0,0.0
47,69,29,3.0,3,7,6.0,0.0
47,63,23,43.0,43,53,53.0,0.0
47,26,17,0.0,0,0,0.0,0.0
47,37,11,32.0,32,50,39.0,0.0
47,49,3,66.0,66,72,60.0,0.0
47,34,13,39.0,39,38,37.0,0.0
47,65,26,99.0,99,115,103.0,0.0
47,25,23,16.0,16,18,21.0,0.0
47,45,24,143.0,143,142,150.0,0.0
47,52,27,95.0,95,78,102.0,0.0
47,40,28,18.0,18,16,13.0,0.0
47,93,24,106.0,106,95,85.0,0.0
47,2,4,89.0,89,91,106.0,0.0
47,5,21,196.0,196,215,206.0,0.0
47,24,19,24.0,24,24,33.0,0.0
47,108,22,49.0,49,77,86.0,0.0
47,77,25,10.0,10,7,8.0,0.0
47,20,29,8.0,8,6,6.0,0.0
47,71,6,73.0,73,142,71.0,0.0
47,58,11,43.0,43,60,65.0,0.0
47,10,14,111.0,111,109,107.0,0.0
47,32,18,10.0,10,17,17.0,0.0
47,64,25,53.0,53,44,48.0,0.0
47,36,12,21.0,21,25,26.0,0.0
47,88,3,40.0,40,33,45.0,0.0
47,62,5,91.0,91,91,95.0,0.0
48,72,7,68.0,68,47,71.0,0.0
48,30,29,0.0,0,0,-1.0,0.0
48,2,14,128.0,128,124,132.0,0.0
48,5,11,90.0,90,83,100.0,0.0
48,100,9,203.0,203,195,213.0,0.0
48,12,11,74.0,74,92,71.0,0.0
48,105,16,54.0,54,49,51.0,0.0
48,93,28,6.0,6,10,9.0,0.0
48,39,27,74.0,74,90,70.0,0.0
48,11,7,187.0,187,193,231.0,0.0
48,104,31,0.0,0,2,-0.0,0.0
48,75,27,23.0,23,20,24.0,0.0
48,50,1,135.0,135,106,111.0,0.0
48,90,18,145.0,145,140,123.0,0.0
48,16,21,164.0,164,161,141.0,0.0
48,98,28,11.0,11,10,11.0,0.0
48,73,0,30.0,30,28,13.0,0.0
48,78,21,25.0,25,23,21.0,0.0
48,67,24,90.0,90,79,118.0,0.0
48,25,9,100.0,100,98,109.0,0.0
48,35,8,37.0,37,41,104.0,0.0
48,37,18,101.0,101,114,103.0,0.0
48,20,11,41.0,41,49,61.0,0.0
48,23,28,16.0,16,12,9.0,0.0
48,108,21,74.0,74,87,104.0,0.0
48,28,19,14.0,14,8,15.0,0.0
48,17,17,0.0,0,1,0.0,0.0
48,113,23,34.0,34,30,28.0,0.0
48,29,15,10.0,10,12,7.0,0.0
48,33,3,9.0,9,9,5.0,0.0
49,40,10,173.0,173,200,154.0,0.0
49,28,24,11.0,11,12,18.0,0.0
49,85,21,87.0,87,86,73.0,0.0
49,22,28,8.0,8,14,11.0,0.0
49,58,26,95.0,95,98,106.0,0.0
49,119,21,5.0,5,65,6.0,0.0
49,117,14,40.0,40,38,46.0,0.0
49,112,15,37.0,37,51,41.0,0.0
49,56,1,109.0,109,99,93.0,0.0
49,29,12,7.0,7,3,4.0,0.0
49,83,11,48.0,48,26,28.0,0.0
49,81,25,12.0,12,9,7.0,0.0
49,93,7,120.0,120,124,136.0,0.0
49,35,11,36.0,36,35,44.0,0.0
49,86,26,61.0,61,80,77.0,0.0
49,90,13,104.0,104,108,105.0,0.0
49,24,2,77.0,77,84,39.0,0.0
49,12,1,92.0,92,95,89.0,0.0
49,44,30,72.0,72,66,70.0,0.0
49,62,16,59.0,59,66,69.0,0.0
49,34,1,25.0,25,26,43.0,0.0
49,45,16,84.0,84,99,103.0,0.0
49,68,1,95.0,95,87,73.0,0.0
49,75,1,32.0,32,33,26.0,0.0
49,36,12,21.0,21,25,26.0,0.0
49,27,6,50.0,50,38,44.0,0.0
49,95,8,146.0,146,131,134.0,0.0
49,70,8,122.0,122,95,165.0,0.0
49,50,13,176.0,176,170,169.0,0.0
49,8,10,245.0,245,221,222.0,0.0
50,26,19,16.0,21,14,19.0,0.3413732679265042
50,59,18,133.0,169,130,129.0,0.2729000758969848
50,119,0,2.0,2,25,8.0,0.1928061393386773
50,50,23,66.0,78,63,70.0,0.1809523726719785
50,11,4,62.0,74,88,87.0,0.1941851997158798
50,12,31,0.0,1,1,0.0,0.2734792381052045
50,68,22,129.0,140,115,111.0,0.0817450844748508
50,51,0,74.0,79,74,76.0,0.0685067574877863
50,15,5,108.0,112,104,105.0,0.0369506034007254
50,64,31,0.0,1,0,0.0,0.2378066734799822
50,86,15,46.0,52,59,61.0,0.1363697425956843
50,118,19,26.0,35,24,30.0,0.3290197472548257
50,95,15,80.0,85,63,62.0,0.0634052782204309
50,83,19,48.0,50,44,34.0,0.0452583432682683
50,21,25,46.0,57,50,48.0,0.240542404288357
50,4,12,46.0,54,58,61.0,0.1666104174483955
50,25,13,61.0,71,43,57.0,0.158027913624284
50,29,10,17.0,18,15,17.0,0.0825710547307058
50,30,20,33.0,32,35,41.0,-0.0169064741876396
50,114,9,155.0,145,168,145.0,-0.0637681950409119
50,76,16,13.0,13,15,14.0,0.0375272572558889
50,48,6,315.0,376,276,287.0,0.194089876894386
50,52,21,188.0,217,178,207.0,0.152803668414784
50,8,30,66.0,77,71,83.0,0.1615312354810191
50,70,3,78.0,90,51,46.0,0.1595012615932144
50,27,16,14.0,18,10,10.0,0.262591495784581
50,67,0,54.0,54,54,56.0,-0.0007635845938639
50,103,1,56.0,58,46,62.0,0.0341573733776734
50,94,18,111.0,125,126,112.0,0.1277726144994159
50,62,0,52.0,64,55,52.0,0.2365273999327356
51,92,11,52.0,52,54,47.0,0.0
51,85,27,37.0,37,38,38.0,0.0
51,114,18,79.0,79,79,84.0,0.0
51,91,18,136.0,136,138,121.0,0.0
51,38,25,55.0,55,48,38.0,0.0
51,112,22,69.0,69,68,65.0,0.0
51,118,15,48.0,48,39,37.0,0.0
51,11,15,94.0,94,104,108.0,0.0
51,78,28,4.0,4,2,2.0,0.0
51,15,7,204.0,204,212,205.0,0.0
51,105,27,58.0,58,53,51.0,0.0
51,63,24,82.0,82,90,104.0,0.0
51,47,25,67.0,67,70,67.0,0.0
51,111,26,54.0,54,60,56.0,0.0
51,79,24,11.0,11,11,18.0,0.0
51,83,12,24.0,24,15,19.0,0.0
51,117,13,57.0,57,54,68.0,0.0
51,29,18,29.0,29,12,20.0,0.0
51,17,14,106.0,106,86,95.0,0.0
51,52,14,120.0,120,132,123.0,0.0
51,30,20,33.0,33,35,41.0,0.0
51,2,7,237.0,237,237,268.0,0.0
51,62,23,53.0,53,52,53.0,0.0
51,36,12,21.0,21,25,26.0,0.0
51,18,11,56.0,56,56,66.0,0.0
51,66,21,146.0,146,140,122.0,0.0
51,81,27,14.0,14,16,14.0,0.0
51,107,12,33.0,33,26,24.0,0.0
51,86,15,46.0,46,59,61.0,0.0
51,95,29,6.0,6,6,5.0,0.0
52,96,23,46.0,59,40,39.0,0.2839540100915751
52,60,11,66.0,84,71,66.0,0.2789520931238234
52,73,13,44.0,58,40,42.0,0.3147745246848445
52,10,30,78.0,85,57,65.0,0.0943187914784442
52,87,29,7.0,8,4,6.0,0.2128736525731232
52,46,31,0.0,1,1,0.0,0.2488785928852766
52,82,14,24.0,29,24,17.0,0.2182215291190489
52,12,18,159.0,178,162,158.0,0.1196896041225745
52,112,4,42.0,49,44,37.0,0.1730763207804891
52,63,28,24.0,31,14,11.0,0.3049743599504404
52,31,1,13.0,14,13,14.0,0.0577635793790965
52,66,17,0.0,0,0,0.0,-0.0304999219326008
52,5,17,1.0,1,2,0.0,0.3253409188358883
52,3,23,61.0,58,72,77.0,-0.0509906674956694
52,90,25,47.0,59,47,43.0,0.2555878593251419
52,115,16,25.0,25,42,38.0,0.0012229569404377
52,102,9,173.0,190,190,205.0,0.0976810579967787
52,75,26,44.0,49,30,29.0,0.1158488243567704
52,11,16,66.0,78,77,95.0,0.1852900440903269
52,59,2,71.0,84,71,69.0,0.1775896025559235
52,33,15,14.0,15,17,14.0,0.0560363882889178
52,94,17,0.0,0,1,0.0,0.0584153617985831
52,74,20,74.0,85,71,89.0,0.1447752329817758
52,32,6,29.0,36,21,23.0,0.2542208912784907
52,89,0,42.0,50,31,48.0,0.1880836317948177
52,71,6,73.0,85,142,71.0,0.1601627256433293
52,48,12,54.0,65,54,54.0,0.2012881844686427
52,20,22,106.0,112,126,110.0,0.0531432678387179
52,30,15,14.0,15,13,9.0,0.106168988255551
52,80,10,27.0,33,20,23.0,0.2127518754161073
53,52,2,80.0,80,109,118.0,0.0
53,49,8,209.0,209,213,218.0,0.0
53,115,6,120.0,120,130,121.0,0.0
53,2,22,138.0,138,153,182.0,0.0
53,37,21,94.0,94,93,100.0,0.0
53,83,2,18.0,18,24,51.0,0.0
53,30,21,23.0,23,18,18.0,0.0
53,27,0,24.0,24,14,20.0,0.0
53,99,10,116.0,116,117,125.0,0.0
53,11,31,1.0,1,1,0.0,0.0
53,75,12,7.0,7,9,16.0,0.0
53,92,3,27.0,27,29,37.0,0.0
53,18,9,261.0,261,282,262.0,0.0
53,31,25,4.0,4,5,6.0,0.0
53,66,7,115.0,115,141,148.0,0.0
53,112,27,34.0,34,36,34.0,0.0
53,57,27,74.0,74,80,73.0,0.0
53,40,16,78.0,78,82,66.0,0.0
53,1,31,0.0,0,1,0.0,0.0
53,97,10,134.0,134,110,129.0,0.0
53,32,4,10.0,10,8,6.0,0.0
53,53,17,1.0,1,1,0.0,0.0
53,74,3,16.0,16,22,17.0,0.0
53,105,5,68.0,68,59,63.0,0.0
53,70,30,39.0,39,37,54.0,0.0
53,16,23,45.0,45,44,56.0,0.0
53,90,29,4.0,4,5,3.0,0.0
53,42,6,307.0,307,260,278.0,0.0
53,91,27,99.0,99,55,58.0,0.0
53,72,30,27.0,27,12,24.0,0.0
54,16,11,54.0,63,59,71.0,0.1654767911815125
54,77,2,17.0,16,20,16.0,-0.0699942380150049
54,63,29,7.0,7,7,5.0,0.0077528906827757
54,34,28,5.0,6,6,5.0,0.2048703811677619
54,111,7,91.0,94,91,97.0,0.0317384668665828
54,22,19,50.0,65,48,50.0,0.3043804750030484
54,88,20,284.0,295,288,232.0,0.0381023365213688
54,1,9,353.0,431,373,352.0,0.2208805839052819
54,26,23,13.0,17,14,17.0,0.2772580943084755
54,43,0,62.0,71,69,73.0,0.1391429561887199
54,33,16,13.0,14,9,12.0,0.1070166991672781
54,90,17,1.0,1,1,0.0,0.1631258199545575
54,108,8,122.0,154,116,125.0,0.2659410305971237
54,104,19,41.0,46,40,47.0,0.1120228391904914
54,13,21,152.0,168,168,160.0,0.1056328390730962
54,84,30,26.0,26,20,17.0,0.0111059191757021
54,3,26,136.0,158,138,150.0,0.161221042303057
54,55,15,86.0,111,87,95.0,0.29193319373143
54,39,16,74.0,87,68,74.0,0.1782108420678564
54,41,17,0.0,0,1,0.0,0.1695970922752077
54,79,10,20.0,24,20,29.0,0.2232692464775261
54,92,17,0.0,0,1,0.0,0.0359974881514775
54,24,3,46.0,51,55,28.0,0.111193695457584
54,42,7,230.0,291,197,233.0,0.2660193394603282
54,52,9,349.0,352,342,380.0,0.0093504764195909
54,119,29,0.0,0,2,1.0,0.0964461130639869
54,82,3,5.0,6,9,14.0,0.2058585222600648
54,15,7,204.0,235,212,205.0,0.1500471287434687
54,31,16,11.0,14,6,3.0,0.2894054336131002
54,45,2,108.0,134,96,108.0,0.2424144608894924
55,57,4,63.0,63,71,74.0,0.0
55,108,29,4.0,4,3,4.0,0.0
55,25,26,50.0,50,51,48.0,0.0
55,31,4,8.0,8,7,10.0,0.0
55,47,6,305.0,305,258,291.0,0.0
55,112,0,30.0,30,33,24.0,0.0
55,85,17,1.0,1,1,0.0,0.0
55,73,23,22.0,22,15,13.0,0.0
55,59,22,111.0,111,120,102.0,0.0
55,33,21,29.0,29,37,26.0,0.0
55,69,5,86.0,86,89,71.0,0.0
55,21,23,37.0,37,35,52.0,0.0
55,119,27,2.0,2,35,-5.0,0.0
55,51,19,105.0,105,91,89.0,0.0
55,1,14,118.0,118,110,117.0,0.0
55,13,27,76.0,76,81,84.0,0.0
55,0,22,114.0,114,148,159.0,0.0
55,104,31,0.0,0,2,-0.0,0.0
55,42,8,245.0,245,217,237.0,0.0
55,92,24,108.0,108,96,75.0,0.0
55,26,29,3.0,3,1,1.0,0.0
55,39,28,11.0,11,17,11.0,0.0
55,109,31,1.0,1,1,0.0,0.0
55,14,2,90.0,90,84,77.0,0.0
55,64,26,105.0,105,96,103.0,0.0
55,38,31,0.0,0,1,0.0,0.0
55,11,30,59.0,59,65,75.0,0.0
55,102,17,0.0,0,2,0.0,0.0
55,97,28,9.0,9,9,9.0,0.0
55,78,15,9.0,9,14,13.0,0.0
56,40,16,78.0,78,82,66.0,0.0
56,60,8,174.0,174,176,172.0,0.0
56,80,27,17.0,17,11,13.0,0.0
56,109,23,33.0,33,38,35.0,0.0
56,97,12,36.0,36,33,31.0,0.0
56,94,7,133.0,133,134,136.0,0.0
56,59,12,37.0,37,43,36.0,0.0
56,112,0,30.0,30,33,24.0,0.0
56,95,20,195.0,195,236,206.0,0.0
56,91,11,42.0,42,59,58.0,0.0
56,32,11,16.0,16,9,8.0,0.0
56,44,29,7.0,7,8,7.0,0.0
56,34,8,39.0,39,30,57.0,0.0
56,99,0,36.0,36,38,41.0,0.0
56,20,20,288.0,288,293,253.0,0.0
56,23,13,78.0,78,69,88.0,0.0
56,28,28,0.0,0,2,-1.0,0.0
56,113,13,79.0,79,66,71.0,0.0
56,41,5,97.0,97,86,100.0,0.0
56,82,15,21.0,21,24,35.0,0.0
56,2,29,8.0,8,5,7.0,0.0
56,47,7,223.0,223,227,237.0,0.0
56,118,18,60.0,60,54,72.0,0.0
56,79,4,11.0,11,9,13.0,0.0
56,89,14,96.0,96,69,75.0,0.0
56,36,12,21.0,21,25,26.0,0.0
56,86,25,22.0,22,38,39.0,0.0
56,31,23,11.0,11,6,6.0,0.0
56,106,5,67.0,67,51,63.0,0.0
56,13,16,90.0,90,81,88.0,0.0
57,97,4,71.0,71,56,57.0,0.0
57,110,9,195.0,195,177,141.0,0.0
57,113,4,48.0,48,40,37.0,0.0
57,98,16,46.0,46,57,55.0,0.0
57,102,18,128.0,128,116,112.0,0.0
57,53,5,113.0,113,107,122.0,0.0
57,57,30,74.0,74,65,57.0,0.0
57,90,21,115.0,115,123,121.0,0.0
57,65,14,89.0,89,97,85.0,0.0
57,89,3,34.0,34,37,43.0,0.0
57,36,16,40.0,40,40,43.0,0.0
57,8,0,69.0,69,77,78.0,0.0
57,4,17,0.0,0,2,0.0,0.0
57,11,25,47.0,47,55,67.0,0.0
57,44,9,370.0,370,335,340.0,0.0
57,48,18,207.0,207,199,202.0,0.0
57,82,1,17.0,17,23,37.0,0.0
57,52,16,98.0,98,105,102.0,0.0
57,104,17,0.0,0,2,-0.0,0.0
57,100,12,55.0,55,36,32.0,0.0
57,103,6,163.0,163,128,167.0,0.0
57,118,28,3.0,3,7,6.0,0.0
57,119,19,4.0,4,18,-1.0,0.0
57,81,4,6.0,6,11,10.0,0.0
57,29,3,7.0,7,8,12.0,0.0
57,109,6,117.0,117,133,139.0,0.0
57,62,4,68.0,68,71,67.0,0.0
57,51,30,85.0,85,87,83.0,0.0
57,70,18,102.0,102,93,140.0,0.0
57,0,19,94.0,94,92,85.0,0.0
58,8,6,272.0,272,293,304.0,0.0
58,99,12,32.0,32,35,30.0,0.0
58,12,3,61.0,61,64,52.0,0.0
58,22,14,69.0,69,65,66.0,0.0
58,77,29,0.0,0,1,1.0,0.0
58,4,19,111.0,111,108,101.0,0.0
58,29,28,0.0,0,2,-1.0,0.0
58,83,24,42.0,42,37,50.0,0.0
58,116,17,0.0,0,1,0.0,0.0
58,1,3,81.0,81,65,68.0,0.0
58,112,29,6.0,6,4,2.0,0.0
58,66,27,79.0,79,97,60.0,0.0
58,86,3,36.0,36,25,39.0,0.0
58,55,1,119.0,119,106,100.0,0.0
58,107,21,89.0,89,86,101.0,0.0
58,106,19,36.0,36,42,49.0,0.0
58,111,22,72.0,72,80,67.0,0.0
58,37,27,78.0,78,51,53.0,0.0
58,50,4,107.0,107,96,91.0,0.0
58,56,24,147.0,147,123,118.0,0.0
58,39,21,134.0,134,120,135.0,0.0
58,68,7,97.0,97,125,156.0,0.0
58,114,10,96.0,96,110,86.0,0.0
58,20,10,140.0,140,162,147.0,0.0
58,61,29,6.0,6,6,7.0,0.0
58,96,17,0.0,0,1,-0.0,0.0
58,13,29,14.0,14,7,7.0,0.0
58,84,29,3.0,3,2,1.0,0.0
58,14,26,94.0,94,102,105.0,0.0
58,60,24,100.0,100,109,109.0,0.0
59,95,18,119.0,119,128,118.0,0.0
59,71,16,17.0,17,37,23.0,0.0
59,17,0,56.0,56,62,71.0,0.0
59,101,4,58.0,58,57,52.0,0.0
59,13,2,82.0,82,91,86.0,0.0
59,9,27,89.0,89,97,85.0,0.0
59,90,13,104.0,104,108,105.0,0.0
59,8,1,112.0,112,121,119.0,0.0
59,77,27,13.0,13,15,11.0,0.0
59,99,2,52.0,52,53,59.0,0.0
59,84,2,29.0,29,24,39.0,0.0
59,14,19,66.0,66,72,62.0,0.0
59,25,20,88.0,88,128,126.0,0.0
59,105,26,83.0,83,70,76.0,0.0
59,12,12,43.0,43,47,44.0,0.0
59,62,30,54.0,54,51,51.0,0.0
59,55,7,221.0,221,195,206.0,0.0
59,10,21,127.0,127,131,164.0,0.0
59,108,13,89.0,89,95,91.0,0.0
59,60,17,0.0,0,1,0.0,0.0
59,91,26,104.0,104,78,81.0,0.0
59,57,19,72.0,72,68,69.0,0.0
59,64,12,27.0,27,38,37.0,0.0
59,93,17,0.0,0,1,0.0,0.0
59,21,0,63.0,63,61,53.0,0.0
59,69,1,103.0,103,105,70.0,0.0
59,115,4,66.0,66,45,39.0,0.0
59,117,10,78.0,78,89,85.0,0.0
59,47,10,221.0,221,210,216.0,0.0
59,54,0,70.0,70,73,71.0,0.0
60,62,30,54.0,54,51,51.0,0.0
60,94,28,11.0,11,12,8.0,0.0
60,61,26,103.0,103,104,99.0,0.0
60,85,2,27.0,27,32,38.0,0.0
60,16,28,14.0,14,15,10.0,0.0
60,35,1,39.0,39,40,54.0,0.0
60,33,13,17.0,17,23,23.0,0.0
60,104,19,41.0,41,40,47.0,0.0
60,17,15,84.0,84,77,93.0,0.0
60,5,17,1.0,1,2,0.0,0.0
60,22,4,79.0,79,91,56.0,0.0
60,84,7,35.0,35,33,66.0,0.0
60,44,21,171.0,171,163,183.0,0.0
60,112,6,112.0,112,102,116.0,0.0
60,95,9,229.0,229,209,208.0,0.0
60,41,15,100.0,100,106,92.0,0.0
60,25,18,62.0,62,49,65.0,0.0
60,80,29,1.0,1,1,1.0,0.0
60,12,21,170.0,170,156,148.0,0.0
60,64,28,10.0,10,14,10.0,0.0
60,63,10,161.0,161,184,151.0,0.0
60,18,18,150.0,150,155,142.0,0.0
60,102,2,46.0,46,54,63.0,0.0
60,32,29,0.0,0,0,2.0,0.0
60,106,17,1.0,1,2,0.0,0.0
60,24,3,46.0,46,55,28.0,0.0
60,81,24,20.0,20,13,21.0,0.0
60,14,19,66.0,66,72,62.0,0.0
60,79,16,5.0,5,9,12.0,0.0
60,116,23,14.0,14,27,25.0,0.0
61,67,12,26.0,26,26,41.0,0.0
61,81,3,5.0,5,9,7.0,0.0
61,14,13,152.0,152,162,133.0,0.0
61,21,24,69.0,69,74,105.0,0.0
61,63,2,65.0,65,87,75.0,0.0
61,25,20,88.0,88,128,126.0,0.0
61,111,3,35.0,35,42,27.0,0.0
61,72,17,0.0,0,0,0.0,0.0
61,78,12,5.0,5,6,9.0,0.0
61,75,6,52.0,52,39,46.0,0.0
61,9,10,271.0,271,233,182.0,0.0
61,52,10,209.0,209,205,233.0,0.0
61,36,5,40.0,40,48,59.0,0.0
61,104,10,104.0,104,89,110.0,0.0
61,88,8,173.0,173,140,151.0,0.0
61,86,15,46.0,46,59,61.0,0.0
61,5,27,71.0,71,95,104.0,0.0
61,33,4,10.0,10,11,10.0,0.0
61,0,19,94.0,94,92,85.0,0.0
61,3,22,148.0,148,170,167.0,0.0
61,77,5,21.0,21,17,9.0,0.0
61,20,3,63.0,63,59,44.0,0.0
61,42,30,72.0,72,78,71.0,0.0
61,22,7,155.0,155,136,146.0,0.0
61,51,24,148.0,148,150,159.0,0.0
61,29,24,16.0,16,9,13.0,0.0
61,74,15,37.0,37,30,25.0,0.0
61,70,15,73.0,73,48,75.0,0.0
61,114,10,96.0,96,110,86.0,0.0
61,4,19,111.0,111,108,101.0,0.0
62,54,13,162.0,178,166,153.0,0.0995342168106871
62,48,7,242.0,279,229,241.0,0.1530187532715974
62,56,24,147.0,160,123,118.0,0.0891688014039518
62,105,5,68.0,75,59,63.0,0.1026608759499239
62,94,7,133.0,151,134,136.0,0.1328327834930376
62,92,18,125.0,132,124,101.0,0.0545083189529371
62,82,7,20.0,21,23,37.0,0.0327141658026565
62,95,28,13.0,15,12,10.0,0.139766537220043
62,27,24,23.0,23,18,23.0,0.0026941100368678
62,32,0,9.0,9,7,8.0,-0.0427735352991951
62,8,12,36.0,42,48,53.0,0.1732049070639758
62,89,7,104.0,128,155,149.0,0.2262729295424039
62,20,20,288.0,315,293,253.0,0.0931698940683195
62,72,8,78.0,83,55,71.0,0.0650846061534627
62,0,30,66.0,77,64,81.0,0.1703383763472483
62,38,15,48.0,55,65,63.0,0.1547143232959316
62,112,20,141.0,129,157,138.0,-0.0816746292613045
62,23,4,79.0,84,85,49.0,0.0656945668619454
62,12,10,243.0,272,243,169.0,0.117744877925494
62,19,16,72.0,96,67,65.0,0.329791217727713
62,110,20,153.0,199,200,145.0,0.2981464219786065
62,22,26,117.0,138,118,91.0,0.1776017560781414
62,50,8,210.0,222,215,229.0,0.0548377180190549
62,99,16,29.0,36,48,57.0,0.2287099372290501
